URL,page_type,locale,GSC_status,indexable,sitemap,internal_links,raw_similarity_risk,v2_similarity_risk,intent_relationship,value_score,action,merge_confidence,merge_reason,functional_equivalence,merge_target,human_review_required,v1_action
https://funnytools.win/es/guias/grupos-aleatorios-clase/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/guias/,hub,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/guias/interaccion-anova-dos-factores/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/guias/kb-mb-gb-tb-conversion/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,140,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/guias/limite-palabras-ensayos-examenes/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/guias/prueba-levene-spss/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/guias/prueba-t-formato-apa-7/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/guias/puntuacion-t-interpretacion/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/guias/puntuacion-z-interpretacion/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/guias/rango-percentil-interpretacion/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/guias/ruleta-sorteos-clase/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/guias/selector-aleatorio-alumnos/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/guias/temporizador-clase/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/guias/unir-pdf-sin-subir-archivos/,guide,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/cad-2d-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-de-edad/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-desviacion-estandar/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-dias-laborables/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/calculadora-gpa/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-hipoteca/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-horas-extra/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-inflacion/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-interes-compuesto/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/calculadora-media-ponderada/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-meta-ahorro/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/calculadora-nota-oposicion-docente/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-percentil-ranking-clase/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-porcentajes/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-promedio-notas/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-puntuacion-t/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/calculadora-puntuacion-z/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/calculadora-rango-percentil/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/calculadora-sueldo-neto/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/calculadora-t-muestras-independientes/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/calcular-diferencia-entre-fechas/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/codificar-decodificar-base64/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/codificar-decodificar-url/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/comprimir-imagenes/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/comprimir-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/contador-caracteres/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/contador-palabras/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/conversor-puntuaciones-estandarizadas/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/convertir-csv-a-json/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/convertir-imagen-base64/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/convertir-imagenes-a-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/convertir-jpg-a-png/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/convertir-jpg-a-webp/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/convertir-json-a-csv/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/convertir-mayusculas-minusculas/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/convertir-pdf-a-imagen/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/convertir-png-a-jpg/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/convertir-timestamp-unix/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/convertir-webp-a-jpg/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/crear-diagrama-flujo/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/crear-grafico-barras/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/crear-grafico-circular/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/crear-grupos-clase/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/crear-plano-asientos-aula/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/cronometro-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/decidir-entre-dos-opciones/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/dividir-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/editor-markdown-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/eliminar-lineas-duplicadas/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/eliminar-lineas-vacias/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/eliminar-paginas-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/extraer-paginas-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/formatear-validar-json/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/generador-codigo-barras/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/generador-codigo-qr/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/generador-colores-hex-rgb-hsl/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/generador-contrasenas-seguras/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/generador-grupos-aleatorios/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/generador-informe-apa-7/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/generador-numeros-aleatorios/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/generador-uuid-v4/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/,hub,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/interpretar-resultados-spss/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/ordenar-lineas-texto/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/ordenar-paginas-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/pizarra-dibujo-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/que-comer-hoy/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/recordatorio-descansos/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/recortar-imagen/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/redimensionar-imagen/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/rotar-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/rotar-voltear-imagen/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/ruleta-aleatoria/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/selector-aleatorio-alumnos/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/temporizador-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/temporizador-pomodoro/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/herramientas/tirar-dados-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/es/herramientas/unir-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/es/,home,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,216,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/para/creadores/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/para/desarrolladores/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/para/disenadores/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/para/docentes/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/para/estudiantes/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/para/,hub,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/para/oficina/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/privacidad/,legal,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/sobre-funnytools/,legal,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/es/tienda/,support,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,medium,low,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/find-tools/,other,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,310,high,low,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/for/creators/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,high,low,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/for/designers/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,high,low,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/for/developers/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,10,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/for/,hub,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,312,medium,low,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/for/office-workers/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,9,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/for/students/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,8,high,low,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/for/teachers/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,8,high,low,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/fr/confidentialite/,legal,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/fr/fonctionnement-outils/,legal,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
