url,locale,tool_slug,page_type,content_cluster,action,source,target,outcome,function,audience,intent_signature,signature_confidence,source_of_truth
https://funnytools.win/tools/countdown-timer/,zh-TW,countdown-timer,tool,time,use,countdown-timer,countdown-timer,tool-result,countdown-timer,general,use|countdown-timer|countdown-timer|tool-result|countdown-timer|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/cronbach-alpha-calculator/,zh-TW,cronbach-alpha-calculator,tool,statistics,calculate,cronbach-alpha,cronbach-alpha,calculated-result,cronbach-alpha,general,calculate|cronbach-alpha|cronbach-alpha|calculated-result|cronbach-alpha|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/csv-to-json/,zh-TW,csv-to-json,tool,text,convert,csv,json,json-data,data-format-conversion,general,convert|csv|json|json-data|data-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/tools/date-difference/,zh-TW,date-difference,tool,time,use,date-difference,date-difference,tool-result,date-difference,general,use|date-difference|date-difference|tool-result|date-difference|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/delete-pdf-pages/,zh-TW,delete-pdf-pages,tool,pdf,delete,pdf,pdf,remove-selected-pages,pdf-page-editing,general,delete|pdf|pdf|remove-selected-pages|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/tools/dice-roller/,zh-TW,dice-roller,tool,random,generate,dice-roller,dice-roller,generated-result,dice-roller,general,generate|dice-roller|dice-roller|generated-result|dice-roller|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/extract-pdf-pages/,zh-TW,extract-pdf-pages,tool,pdf,extract,pdf,pdf,new-document-from-selected-pages,pdf-page-editing,general,extract|pdf|pdf|new-document-from-selected-pages|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/tools/flowchart/,zh-TW,flowchart,tool,draw,create,flowchart,flowchart,created-artifact,flowchart,general,create|flowchart|flowchart|created-artifact|flowchart|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/gpa-calculator/,zh-TW,gpa-calculator,tool,study,calculate,gpa,gpa,calculated-result,gpa,general,calculate|gpa|gpa|calculated-result|gpa|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/grade-average/,zh-TW,grade-average,tool,statistics,calculate,grades,average-grade,grade-average,grade-calculation,general,calculate|grades|average-grade|grade-average|grade-calculation|general,HIGH,explicit functional rule
https://funnytools.win/tools/group-generator/,zh-TW,group-generator,tool,study,generate,group,group,generated-result,group,general,generate|group|group|generated-result|group|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/image-compressor/,zh-TW,image-compressor,tool,image,compress,image-compressor,image-compressor,smaller-file,image-compressor,general,compress|image-compressor|image-compressor|smaller-file|image-compressor|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/image-crop/,zh-TW,image-crop,tool,image,transform,image-crop,image-crop,transformed-output,image-crop,general,transform|image-crop|image-crop|transformed-output|image-crop|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/image-resizer/,zh-TW,image-resizer,tool,image,transform,image-resizer,image-resizer,transformed-output,image-resizer,general,transform|image-resizer|image-resizer|transformed-output|image-resizer|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/image-rotate-flip/,zh-TW,image-rotate-flip,tool,image,transform,image-rotate-flip,image-rotate-flip,transformed-output,image-rotate-flip,general,transform|image-rotate-flip|image-rotate-flip|transformed-output|image-rotate-flip|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/image-to-base64/,zh-TW,image-to-base64,tool,image,convert,image,base64,base64-output,directional-conversion,general,convert|image|base64|base64-output|directional-conversion|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/image-to-dxf/,zh-TW,image-to-dxf,tool,draw,convert,image,dxf,dxf-output,directional-conversion,general,convert|image|dxf|dxf-output|directional-conversion|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/images-to-pdf/,zh-TW,images-to-pdf,tool,pdf,convert,images,pdf,pdf-output,directional-conversion,general,convert|images|pdf|pdf-output|directional-conversion|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/independent-samples-t-test-calculator/,zh-TW,independent-samples-t-test-calculator,tool,statistics,calculate,independent-samples-t-test,independent-samples-t-test,calculated-result,independent-samples-t-test,general,calculate|independent-samples-t-test|independent-samples-t-test|calculated-result|independent-samples-t-test|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/inflation/,zh-TW,inflation,tool,money,use,inflation,inflation,tool-result,inflation,general,use|inflation|inflation|tool-result|inflation|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/jpg-to-png/,zh-TW,jpg-to-png,tool,image,convert,jpg,png,png-file,image-format-conversion,general,convert|jpg|png|png-file|image-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/tools/jpg-to-webp/,zh-TW,jpg-to-webp,tool,image,convert,jpg,webp,webp-file,image-format-conversion,general,convert|jpg|webp|webp-file|image-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/tools/json-formatter/,zh-TW,json-formatter,tool,text,format,json-formatter,json-formatter,formatted-output,json-formatter,general,format|json-formatter|json-formatter|formatted-output|json-formatter|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/json-to-csv/,zh-TW,json-to-csv,tool,text,convert,json,csv,csv-data,data-format-conversion,general,convert|json|csv|csv-data|data-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/tools/markdown-previewer/,zh-TW,markdown-previewer,tool,text,preview,markdown-previewer,markdown-previewer,preview,markdown-previewer,general,preview|markdown-previewer|markdown-previewer|preview|markdown-previewer|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/merge-pdf/,zh-TW,merge-pdf,tool,pdf,merge,pdf-files,pdf,combined-document,pdf-document-assembly,general,merge|pdf-files|pdf|combined-document|pdf-document-assembly|general,HIGH,explicit functional rule
https://funnytools.win/tools/mortgage-payment/,zh-TW,mortgage-payment,tool,money,use,mortgage-payment,mortgage-payment,tool-result,mortgage-payment,general,use|mortgage-payment|mortgage-payment|tool-result|mortgage-payment|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/net-salary/,zh-TW,net-salary,tool,money,calculate,net-salary,net-salary,calculated-result,net-salary,general,calculate|net-salary|net-salary|calculated-result|net-salary|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/normalized-score-converter/,zh-TW,normalized-score-converter,tool,statistics,convert,raw-score-and-target-scale,standardized-score,normalized-score,score-standardization,general,convert|raw-score-and-target-scale|standardized-score|normalized-score|score-standardization|general,HIGH,explicit functional rule
https://funnytools.win/tools/overtime-pay/,zh-TW,overtime-pay,tool,money,use,overtime-pay,overtime-pay,tool-result,overtime-pay,general,use|overtime-pay|overtime-pay|tool-result|overtime-pay|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/password-generator/,zh-TW,password-generator,tool,random,generate,password,password,generated-result,password,general,generate|password|password|generated-result|password|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/pdf-compressor/,zh-TW,pdf-compressor,tool,pdf,compress,pdf-compressor,pdf-compressor,smaller-file,pdf-compressor,general,compress|pdf-compressor|pdf-compressor|smaller-file|pdf-compressor|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/pdf-page-reorder/,zh-TW,pdf-page-reorder,tool,pdf,reorder,pdf,pdf,reordered-document,pdf-page-editing,general,reorder|pdf|pdf|reordered-document|pdf-page-editing|general,HIGH,explicit functional rule
https://funnytools.win/tools/pdf-table-to-excel/,zh-TW,pdf-table-to-excel,tool,pdf,convert,pdf-table,excel,spreadsheet-data,table-extraction,general,convert|pdf-table|excel|spreadsheet-data|table-extraction|general,HIGH,explicit functional rule
https://funnytools.win/tools/pdf-to-image/,zh-TW,pdf-to-image,tool,pdf,convert,pdf,image,image-files,pdf-rendering,general,convert|pdf|image|image-files|pdf-rendering|general,HIGH,explicit functional rule
https://funnytools.win/tools/pdf-to-word/,zh-TW,pdf-to-word,tool,pdf,convert,pdf,word,word-document,document-conversion,general,convert|pdf|word|word-document|document-conversion|general,HIGH,explicit functional rule
https://funnytools.win/tools/percentage-calculator/,zh-TW,percentage-calculator,tool,statistics,calculate,percentage,percentage,calculated-result,percentage,general,calculate|percentage|percentage|calculated-result|percentage|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/percentile-rank-calculator/,zh-TW,percentile-rank-calculator,tool,statistics,calculate,score-and-distribution,rank,percentile-rank,rank-calculation,general,calculate|score-and-distribution|rank|percentile-rank|rank-calculation|general,HIGH,explicit functional rule
https://funnytools.win/tools/pie-chart-maker/,zh-TW,pie-chart-maker,tool,draw,create,pie-chart,pie-chart,created-artifact,pie-chart,general,create|pie-chart|pie-chart|created-artifact|pie-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/png-to-jpg/,zh-TW,png-to-jpg,tool,image,convert,png,jpg,jpg-file,image-format-conversion,general,convert|png|jpg|jpg-file|image-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/tools/pomodoro-timer/,zh-TW,pomodoro-timer,tool,time,use,pomodoro-timer,pomodoro-timer,tool-result,pomodoro-timer,general,use|pomodoro-timer|pomodoro-timer|tool-result|pomodoro-timer|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/qr-code-generator/,zh-TW,qr-code-generator,tool,image,generate,qr-code,qr-code,generated-result,qr-code,general,generate|qr-code|qr-code|generated-result|qr-code|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/random-group-generator/,zh-TW,random-group-generator,tool,random,generate,random-group,random-group,generated-result,random-group,general,generate|random-group|random-group|generated-result|random-group|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/random-name-picker/,zh-TW,random-name-picker,tool,random,select,random-name-picker,random-name-picker,selected-result,random-name-picker,general,select|random-name-picker|random-name-picker|selected-result|random-name-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/random-number-picker/,zh-TW,random-number-picker,tool,random,select,random-number-picker,random-number-picker,selected-result,random-number-picker,general,select|random-number-picker|random-number-picker|selected-result|random-number-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/random-student-picker/,zh-TW,random-student-picker,tool,study,select,random-student-picker,random-student-picker,selected-result,random-student-picker,general,select|random-student-picker|random-student-picker|selected-result|random-student-picker|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/random-wheel/,zh-TW,random-wheel,tool,random,select,random-wheel,random-wheel,selected-result,random-wheel,general,select|random-wheel|random-wheel|selected-result|random-wheel|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/remove-duplicate-lines/,zh-TW,remove-duplicate-lines,tool,text,remove,remove-duplicate-lines,remove-duplicate-lines,cleaned-output,remove-duplicate-lines,general,remove|remove-duplicate-lines|remove-duplicate-lines|cleaned-output|remove-duplicate-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/remove-empty-lines/,zh-TW,remove-empty-lines,tool,text,remove,remove-empty-lines,remove-empty-lines,cleaned-output,remove-empty-lines,general,remove|remove-empty-lines|remove-empty-lines|cleaned-output|remove-empty-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/rotate-pdf/,zh-TW,rotate-pdf,tool,pdf,transform,rotate-pdf,rotate-pdf,transformed-output,rotate-pdf,general,transform|rotate-pdf|rotate-pdf|transformed-output|rotate-pdf|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/savings-goal/,zh-TW,savings-goal,tool,money,use,savings-goal,savings-goal,tool-result,savings-goal,general,use|savings-goal|savings-goal|tool-result|savings-goal|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/seating-chart/,zh-TW,seating-chart,tool,study,use,seating-chart,seating-chart,tool-result,seating-chart,general,use|seating-chart|seating-chart|tool-result|seating-chart|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/sketchpad/,zh-TW,sketchpad,tool,draw,create,sketchpad,sketchpad,created-artifact,sketchpad,general,create|sketchpad|sketchpad|created-artifact|sketchpad|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/sort-lines/,zh-TW,sort-lines,tool,text,sort,sort-lines,sort-lines,sorted-output,sort-lines,general,sort|sort-lines|sort-lines|sorted-output|sort-lines|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/split-pdf/,zh-TW,split-pdf,tool,pdf,split,pdf,pdf-files,separate-documents,pdf-document-assembly,general,split|pdf|pdf-files|separate-documents|pdf-document-assembly|general,HIGH,explicit functional rule
https://funnytools.win/tools/spss-result-interpreter/,zh-TW,spss-result-interpreter,tool,statistics,interpret,spss-result-interpreter,spss-result-interpreter,interpreted-result,spss-result-interpreter,general,interpret|spss-result-interpreter|spss-result-interpreter|interpreted-result|spss-result-interpreter|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/standard-deviation/,zh-TW,standard-deviation,tool,statistics,calculate,raw-scores,summary-statistics,mean-variance-standard-deviation,descriptive-statistics,general,calculate|raw-scores|summary-statistics|mean-variance-standard-deviation|descriptive-statistics|general,HIGH,explicit functional rule
https://funnytools.win/tools/stopwatch/,zh-TW,stopwatch,tool,time,use,stopwatch,stopwatch,tool-result,stopwatch,general,use|stopwatch|stopwatch|tool-result|stopwatch|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/t-score-calculator/,zh-TW,t-score-calculator,tool,statistics,calculate,z-score,standardized-score,t-score,score-standardization,general,calculate|z-score|standardized-score|t-score|score-standardization|general,HIGH,explicit functional rule
https://funnytools.win/tools/teacher-exam-score-converter/,zh-TW,teacher-exam-score-converter,tool,statistics,calculate,teacher-exam-score-converter,teacher-exam-score-converter,calculated-result,teacher-exam-score-converter,general,calculate|teacher-exam-score-converter|teacher-exam-score-converter|calculated-result|teacher-exam-score-converter|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/this-or-that/,zh-TW,this-or-that,tool,random,use,this-or-that,this-or-that,tool-result,this-or-that,general,use|this-or-that|this-or-that|tool-result|this-or-that|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/timestamp-converter/,zh-TW,timestamp-converter,tool,time,use,timestamp-converter,timestamp-converter,tool-result,timestamp-converter,general,use|timestamp-converter|timestamp-converter|tool-result|timestamp-converter|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/url-encoder/,zh-TW,url-encoder,tool,text,use,url-encoder,url-encoder,tool-result,url-encoder,general,use|url-encoder|url-encoder|tool-result|url-encoder|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/uuid-generator/,zh-TW,uuid-generator,tool,random,generate,uuid,uuid,generated-result,uuid,general,generate|uuid|uuid|generated-result|uuid|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/webp-to-jpg/,zh-TW,webp-to-jpg,tool,image,convert,webp,jpg,jpg-file,image-format-conversion,general,convert|webp|jpg|jpg-file|image-format-conversion|general,HIGH,explicit functional rule
https://funnytools.win/tools/weighted-average-calculator/,zh-TW,weighted-average-calculator,tool,statistics,calculate,values-and-weights,weighted-result,weighted-average,weighted-calculation,general,calculate|values-and-weights|weighted-result|weighted-average|weighted-calculation|general,HIGH,explicit functional rule
https://funnytools.win/tools/what-to-eat/,zh-TW,what-to-eat,tool,random,convert,what,eat,eat-output,directional-conversion,general,convert|what|eat|eat-output|directional-conversion|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/word-counter/,zh-TW,word-counter,tool,text,count,word-counter,word-counter,count,word-counter,general,count|word-counter|word-counter|count|word-counter|general,MEDIUM,slug-derived fallback
https://funnytools.win/tools/z-score-calculator/,zh-TW,z-score-calculator,tool,statistics,calculate,score-and-distribution,standardized-score,z-score,score-standardization,general,calculate|score-and-distribution|standardized-score|z-score|score-standardization|general,HIGH,explicit functional rule
