url,locale,page_type,content_cluster,source_file,route_type,built,production_status,indexable,robots,canonical,canonical_self,in_sitemap,sitemap_name,sitemap_lastmod,internal_link_count,internal_link_source_count,crawl_depth,word_count,main_content_word_count,title,meta_description,h1,hreflang_count,structured_data_types,redirect_target,intended_state
https://funnytools.win/fr/outils/creer-graphique-barres/,fr,tool,draw,src/pages/fr/outils/creer-graphique-barres.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/creer-graphique-barres/,yes,yes,sitemap-fr.xml,2026-07-29,29,8,1,1189,1178,Créer un graphique en barres en ligne - FunnyTools,"Créez un graphique en barres PNG à partir de catégories et valeurs, avec aperçu local, échelle depuis zéro et contrôles de lisibilité.",Créer un graphique en barres,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/diviser-pdf/,fr,tool,pdf,src/pages/fr/outils/diviser-pdf.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/diviser-pdf/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1440,1430,Diviser un PDF en ligne gratuitement - FunnyTools,"Divisez un PDF par page ou par plages comme 1-3, 5, 8-10. Séparez le document dans le navigateur, sans téléversement ni inscription.",Diviser un PDF et séparer ses pages,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/editeur-markdown-en-ligne/,fr,tool,text,src/pages/fr/outils/editeur-markdown-en-ligne.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/editeur-markdown-en-ligne/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1649,1638,Éditeur Markdown en ligne avec aperçu HTML - FunnyTools,"Prévisualisez Markdown, tableaux, tâches et code. HTML assaini par DOMPurify, copie ou téléchargement, limites GitHub et CMS expliquées.",Éditeur Markdown avec aperçu HTML,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/encoder-decoder-base64/,fr,tool,text,src/pages/fr/outils/encoder-decoder-base64.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/encoder-decoder-base64/,yes,yes,sitemap-fr.xml,2026-09-03,29,8,1,1300,1288,Encoder ou décoder du Base64 UTF-8 en ligne - FunnyTools,"Encodez du texte accentué et des emoji en Base64, ou décodez du Base64 standard vers UTF-8. Traitement local et limites Base64URL expliquées.",Encoder et décoder du Base64 UTF-8,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/encoder-decoder-url/,fr,tool,text,src/pages/fr/outils/encoder-decoder-url.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/encoder-decoder-url/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1197,1186,Encoder ou décoder une URL avec pourcentages - FunnyTools,"Encodez un composant URL en UTF-8 percent-encoding ou décodez `%20`, accents et symboles. Différences avec URL complète et formulaire expliquées.",Encoder et décoder un composant d’URL,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/extraire-pages-pdf/,fr,tool,pdf,src/pages/fr/outils/extraire-pages-pdf.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/extraire-pages-pdf/,yes,yes,sitemap-fr.xml,2026-07-29,29,8,1,1055,1044,Extraire des pages d’un PDF en ligne - FunnyTools,"Sélectionnez des pages ou plages à conserver et téléchargez un nouveau PDF local, dans l’ordre saisi.",Extraire des pages d’un PDF,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/faire-pivoter-image/,fr,tool,image,src/pages/fr/outils/faire-pivoter-image.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/faire-pivoter-image/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1345,1333,Faire pivoter ou retourner une image en ligne - FunnyTools,"Pivotez une photo de 90°, 180° ou 270° et retournez-la horizontalement ou verticalement, sans envoyer le fichier.",Faire pivoter ou retourner une image,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/faire-pivoter-pdf/,fr,tool,pdf,src/pages/fr/outils/faire-pivoter-pdf.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/faire-pivoter-pdf/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1200,1189,Faire pivoter un PDF en ligne gratuitement - FunnyTools,"Tournez toutes les pages ou une sélection d’un PDF de 90°, 180° ou 270° et téléchargez une copie sans envoi.",Faire pivoter les pages d’un PDF,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/formater-valider-json/,fr,tool,text,src/pages/fr/outils/formater-valider-json.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/formater-valider-json/,yes,yes,sitemap-fr.xml,2026-07-29,29,10,1,1343,1331,"Formater, minifier et valider du JSON en ligne - FunnyTools","Formatez du JSON avec 2 espaces, minifiez-le ou validez sa syntaxe localement. Comprenez erreurs, clés en double et grands nombres.",Formater et valider du JSON en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/fusionner-pdf/,fr,tool,pdf,src/pages/fr/outils/fusionner-pdf.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/fusionner-pdf/,yes,yes,sitemap-fr.xml,2026-07-29,29,78,1,1451,1442,Fusionner PDF gratuitement sans téléversement - FunnyTools,"Fusionnez plusieurs PDF gratuitement dans votre navigateur, changez leur ordre et téléchargez un seul fichier, sans inscription ni téléversement.",Fusionner plusieurs PDF en un seul fichier,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/generateur-code-barres/,fr,tool,image,src/pages/fr/outils/generateur-code-barres.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/generateur-code-barres/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1644,1633,"Générateur code-barres EAN-13, UPC et Code 128 - FunnyTools","Générez EAN-13, UPC-A, Code 128 ou Code 39, calculez la clé de contrôle et téléchargez PNG ou SVG pour vos tests.","Générateur de code-barres EAN, UPC et Code 128",5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/generateur-code-qr/,fr,tool,image,src/pages/fr/outils/generateur-code-qr.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/generateur-code-qr/,yes,yes,sitemap-fr.xml,2026-07-29,29,8,1,1476,1465,Générateur de QR code gratuit pour URL - FunnyTools,"Créez gratuitement un QR code statique pour une URL ou un texte. Choisissez taille et correction, ajoutez un logo et téléchargez le PNG.",Générateur de code QR gratuit,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/generateur-couleurs-hex-rgb-hsl/,fr,tool,random,src/pages/fr/outils/generateur-couleurs-hex-rgb-hsl.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/generateur-couleurs-hex-rgb-hsl/,yes,yes,sitemap-fr.xml,2026-07-29,29,7,1,1619,1608,"Générateur couleur HEX, RGB, HSL et contraste - FunnyTools","Générez une couleur HEX, RGB et HSL, créez cinq échantillons et comparez le contraste WCAG avec texte noir ou blanc.","Générateur de couleurs HEX, RGB et HSL",5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/generateur-groupes-aleatoires/,fr,tool,random,src/pages/fr/outils/generateur-groupes-aleatoires.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/generateur-groupes-aleatoires/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1932,1922,Générateur de groupes aléatoires et équipes - FunnyTools,"Créez des groupes aléatoires aux effectifs proches. Une personne par ligne, nombre d’équipes au choix, copie et export CSV dans le navigateur.",Générateur de groupes aléatoires,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/generateur-groupes-classe/,fr,tool,study,src/pages/fr/outils/generateur-groupes-classe.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/generateur-groupes-classe/,yes,yes,sitemap-fr.xml,2026-07-29,29,7,1,1833,1821,Générateur de groupes de classe | Nombre ou effectif - FunnyTools,"Collez la liste et créez des groupes par nombre d’équipes ou taille maximale. Brassage sécurisé, répartition, copie et CSV sans inscription.",Générateur de groupes pour la classe,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,fr,tool,random,src/pages/fr/outils/generateur-mot-de-passe-securise.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1662,1650,Générateur de mot de passe sécurisé et aléatoire - FunnyTools,"Générez un mot de passe fort avec crypto.getRandomValues, 4 à 64 caractères, lettres, chiffres, symboles et option sans O0l1I.",Générateur de mots de passe sécurisés,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,fr,tool,random,src/pages/fr/outils/generateur-nombres-aleatoires.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,yes,yes,sitemap-fr.xml,2026-09-02,29,8,1,2464,2454,Générateur de nombres aléatoires en ligne - FunnyTools,"Générez des nombres entiers aléatoires dans un intervalle, avec ou sans répétition, tri facultatif et Web Crypto dans votre navigateur.",Générateur de nombres aléatoires,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/generateur-uuid-v4/,fr,tool,random,src/pages/fr/outils/generateur-uuid-v4.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/generateur-uuid-v4/,yes,yes,sitemap-fr.xml,2026-07-29,29,7,1,1180,1170,Générateur UUID v4 aléatoire en ligne - FunnyTools,"Générez 1 à 100 UUID v4 avec crypto.randomUUID, en minuscules, majuscules ou sans tirets. Copie et fichier texte locaux.",Générateur d’UUID v4 aléatoires,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/,fr,hub,general,src/pages/fr/outils/index.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/,yes,yes,sitemap-fr.xml,2026-09-02,172,78,1,3836,3826,Outils en ligne gratuits sans inscription | FunnyTools,"Découvrez des outils en ligne gratuits, sans inscription et expliqués en français. Filtrez par tâche, vérifiez les limites et protégez vos fichiers.",Outils en ligne gratuits en français,5,CollectionPage;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/lancer-des-en-ligne/,fr,tool,random,src/pages/fr/outils/lancer-des-en-ligne.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/lancer-des-en-ligne/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1759,1745,Lancer de dés en ligne | Dé virtuel d6 et d20 - FunnyTools,"Lancez jusqu’à 20 dés virtuels d4, d6, d8, d10, d12 ou d20. Chaque face et le total sont calculés dans votre navigateur.",Lancer de dés en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/minuteur-en-ligne/,fr,tool,time,src/pages/fr/outils/minuteur-en-ligne.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/minuteur-en-ligne/,yes,yes,sitemap-fr.xml,2026-07-29,29,8,1,1885,1874,Minuteur en ligne gratuit | Compte à rebours - FunnyTools,"Réglez un minuteur en ligne par durée ou date future. Démarrez, mettez en pause et suivez le compte à rebours dans l’onglet.",Minuteur en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/minuteur-pomodoro/,fr,tool,time,src/pages/fr/outils/minuteur-pomodoro.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/minuteur-pomodoro/,yes,yes,sitemap-fr.xml,2026-07-29,30,7,1,2218,2207,Minuteur Pomodoro en ligne gratuit et réglable - FunnyTools,"Lancez un minuteur Pomodoro gratuit sans inscription : concentration, pause courte, pause longue, cycles réglables et temps corrigé en arrière-plan.",Minuteur Pomodoro en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,fr,tool,study,src/pages/fr/outils/plan-de-classe-en-ligne.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,yes,yes,sitemap-fr.xml,2026-07-29,29,7,1,1928,1914,Créer un plan de classe en ligne | CSV et impression - FunnyTools,"Collez la liste, choisissez rangées et colonnes, puis créez un plan de classe. Brassage sécurisé, copie, impression et CSV, sans inscription.",Créer un plan de classe en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/quoi-manger-ce-soir/,fr,tool,random,src/pages/fr/outils/quoi-manger-ce-soir.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/quoi-manger-ce-soir/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1984,1972,Quoi manger ce soir ? Idée repas au hasard - FunnyTools,"Trouvez quoi manger ce soir parmi vos plats et restaurants. Sélection aléatoire locale, gratuite, sans inscription ni géolocalisation.",Quoi manger ce soir ?,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/rappel-pause-ecran/,fr,tool,time,src/pages/fr/outils/rappel-pause-ecran.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/rappel-pause-ecran/,yes,yes,sitemap-fr.xml,2026-07-29,29,7,1,1735,1723,Rappel de pause écran et minuteur de repos - FunnyTools,"Programmez un rappel de pause écran avec intervalles de travail, pauses actives, compte à rebours et signal sonore facultatif.",Rappel de pause écran,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/recadrer-image/,fr,tool,image,src/pages/fr/outils/recadrer-image.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/recadrer-image/,yes,yes,sitemap-fr.xml,2026-07-29,29,7,1,1190,1180,Recadrer une image en ligne gratuitement - FunnyTools,"Recadrez une photo dans le navigateur, choisissez la zone à garder, contrôlez les pixels et téléchargez sans envoyer le fichier.",Recadrer une image en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/redimensionner-image/,fr,tool,image,src/pages/fr/outils/redimensionner-image.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/redimensionner-image/,yes,yes,sitemap-fr.xml,2026-07-29,29,8,1,1524,1514,Redimensionner une image en ligne gratuitement - FunnyTools,"Redimensionnez une photo par largeur et hauteur en pixels, gardez les proportions et téléchargez la copie sans envoyer le fichier.",Redimensionner une image en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/reorganiser-pages-pdf/,fr,tool,pdf,src/pages/fr/outils/reorganiser-pages-pdf.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/reorganiser-pages-pdf/,yes,yes,sitemap-fr.xml,2026-07-29,29,7,1,1257,1246,Réorganiser les pages d’un PDF en ligne - FunnyTools,"Changez l’ordre des pages d’un PDF dans le navigateur, sans envoi ni inscription, puis contrôlez la nouvelle copie avant de l’utiliser.",Réorganiser les pages d’un PDF,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/roue-aleatoire/,fr,tool,random,src/pages/fr/outils/roue-aleatoire.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/roue-aleatoire/,yes,yes,sitemap-fr.xml,2026-09-02,29,8,1,2184,2174,Roue aléatoire en ligne de noms - FunnyTools,"Créez une roue aléatoire avec une option par ligne, faites-la tourner et obtenez un résultat local avec chances égales par secteur.",Roue aléatoire de noms et d’options,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/supprimer-lignes-doublons/,fr,tool,text,src/pages/fr/outils/supprimer-lignes-doublons.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/supprimer-lignes-doublons/,yes,yes,sitemap-fr.xml,2026-07-29,29,8,1,1287,1276,Supprimer les lignes en double d’un texte - FunnyTools,"Supprimez les lignes répétées, conservez la première, ignorez facultativement la casse et triez selon la locale française. Traitement local.",Supprimer les lignes en double en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/supprimer-lignes-vides/,fr,tool,text,src/pages/fr/outils/supprimer-lignes-vides.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/supprimer-lignes-vides/,yes,yes,sitemap-fr.xml,2026-07-29,29,7,1,1349,1339,Supprimer les lignes vides d’un texte - FunnyTools,"Supprimez toutes les lignes vides ou réduisez les sauts multiples à un seul. Statistiques, option de trim, traitement local et limites expliquées.",Supprimer les lignes vides en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/supprimer-pages-pdf/,fr,tool,pdf,src/pages/fr/outils/supprimer-pages-pdf.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/supprimer-pages-pdf/,yes,yes,sitemap-fr.xml,2026-07-29,29,8,1,1056,1045,Supprimer des pages d’un PDF en ligne - FunnyTools,"Retirez une ou plusieurs pages d’un PDF avec des numéros et plages, puis téléchargez une copie locale sans envoi.",Supprimer des pages d’un PDF,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,fr,tool,draw,src/pages/fr/outils/tableau-blanc-dessin-en-ligne.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,yes,yes,sitemap-fr.xml,2026-07-29,30,7,1,2039,2027,Tableau blanc en ligne gratuit pour dessiner | PNG - FunnyTools,"Dessinez en ligne sur un tableau blanc avec souris, doigt ou stylet. Couleur, épaisseur, gomme, annulation et téléchargement PNG sans inscription.",Tableau blanc pour dessiner en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/fr/outils/tirage-au-sort-eleves/,fr,tool,study,src/pages/fr/outils/tirage-au-sort-eleves.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/tirage-au-sort-eleves/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1994,1982,Tirage au sort élève en ligne | Sans répétition - FunnyTools,"Tirez un élève au hasard depuis une liste : mode sans répétition, historique et CSV, sans inscription. Noms traités dans le navigateur.",Tirage au sort d’un élève sans répétition,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/tirage-au-sort-noms/,fr,tool,random,src/pages/fr/outils/tirage-au-sort-noms.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/tirage-au-sort-noms/,yes,yes,sitemap-fr.xml,2026-09-02,29,8,1,2296,2285,Tirage au sort de noms en ligne - FunnyTools,"Collez une liste de noms et tirez une ou plusieurs entrées au hasard, avec retrait facultatif, Web Crypto et traitement local.",Tirage au sort de noms,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/fr/outils/trier-lignes-texte/,fr,tool,text,src/pages/fr/outils/trier-lignes-texte.astro,content,yes,200 live verified,yes,,https://funnytools.win/fr/outils/trier-lignes-texte/,yes,yes,sitemap-fr.xml,2026-07-29,29,6,1,1489,1477,Trier des lignes par ordre alphabétique ou nombre - FunnyTools,"Triez des lignes de texte de A à Z, de Z à A, par nombre ou longueur, avec comparaison française et suppression facultative des doublons.",Trier des lignes de texte en ligne,5,WebApplication;HowTo;FAQPage;BreadcrumbList,,D_QUALITY_RISK; set=A+D+E
https://funnytools.win/guides/2d-cad-drawing-board-workflow-guide/,zh-TW,guide,drawing,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/2d-cad-drawing-board-workflow-guide/,yes,yes,sitemap-guides.xml,2026-09-03,41,3,2,1698,1672,線上 2D CAD 怎麼畫？格線、正交線與 PNG／SVG 匯出流程 - FunnyTools,用瀏覽器 2D CAD 繪圖板畫簡單平面圖與技術草圖：先設格線與吸附，再用正交線完成輪廓，最後按用途匯出 PNG 或 SVG 並檢查尺寸與線條。,線上 2D CAD 怎麼畫：從格線設定到 PNG／SVG 交付,3,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/guides/a4-vs-us-letter-printing-guide/,zh-TW,guide,general,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/a4-vs-us-letter-printing-guide/,yes,yes,sitemap-guides.xml,2026-07-18,42,10,2,1405,1375,A4 跟 US Letter 差在哪？教材與文件列印不裁切、不縮小的設定 - FunnyTools,A4 是 210×297mm，Letter 是 215.9×279.4mm——寬一點、短一點。搞懂這 6mm 與 18mm 的差異，你下載的教材就不會再印出白邊或被切字。,A4 跟 US Letter 到底差在哪？列印教材前先看這篇,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/guides/age-calculator-school-cutoff-guide/,zh-TW,guide,general,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/age-calculator-school-cutoff-guide/,yes,yes,sitemap-guides.xml,2026-07-25,37,5,2,1338,1307,入學年齡與年齡計算：9/1 切點、足歲、閏年生日的完整說明 - FunnyTools,「幾歲可以上小學」的答案藏在切點日：台灣以 9/1 前滿 6 足歲為準。這篇講清楚足歲怎麼算、2/29 生日算哪天、以及家長最常掉進的三個誤區。,入學年齡與足歲計算：切點日、閏年與常見誤區,0,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/guides/anova-apa-format-guide/,zh-TW,guide,statistics,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/anova-apa-format-guide/,yes,yes,sitemap-guides.xml,2026-06-25,41,11,1,1010,987,ANOVA APA 7 怎麼寫？F、df、p、eta squared 與事後比較 - FunnyTools,"整理單因子與二因子 ANOVA 的 APA 7 報告格式，含 F(df1, df2)、p、eta squared 與 post-hoc 提醒。",ANOVA APA 7 報告格式：F、自由度、p 值與效果量,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/guides/anova-post-hoc-tukey-bonferroni/,zh-TW,guide,statistics,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/anova-post-hoc-tukey-bonferroni/,yes,yes,sitemap-guides.xml,2026-08-27,36,2,2,2550,2526,ANOVA 顯著後怎麼辦？Tukey、Bonferroni、事後比較完整指南｜FunnyTools,ANOVA p小於.05 後怎麼知道哪組不同？完整解釋 post hoc、Tukey HSD、Bonferroni、多重比較、planned contrast、Games-Howell，以及 SPSS 事後檢定結果怎麼寫。,ANOVA 顯著後怎麼辦？Tukey、Bonferroni、事後比較完整指南,0,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/guides/bar-chart-school-report-guide/,zh-TW,guide,drawing,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/bar-chart-school-report-guide/,yes,yes,sitemap-guides.xml,2026-07-21,37,11,2,1149,1119,報告長條圖怎麼做才專業？排序、軸線、配色的兩分鐘法則 - FunnyTools,長條圖被扣分的原因通常不是數據，而是彩虹配色、3D 效果和不從零開始的軸線。這篇整理五個立刻可用的規則，兩分鐘做出老師與主管都點頭的圖。 本頁補充工具連結、操作步驟、常見錯誤與檢查方向，方便正式使用前快速核對。,兩分鐘做出乾淨可讀的長條圖,4,WebPage;Article;FAQPage;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/guides/barcode-printing-quiet-zone-svg-guide/,zh-TW,guide,general,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/barcode-printing-quiet-zone-svg-guide/,yes,yes,sitemap-guides.xml,2026-08-27,34,5,2,1049,1017,條碼怎麼印才掃得到？Quiet Zone、SVG、尺寸、對比與列印品質完整指南｜FunnyTools,條碼畫面可掃、印出卻掃不到？完整說明quiet zone、X-dimension、黑條白底、SVG、非等比例拉伸、熱感紙、墨水暈開、曲面標籤與實際掃描器驗證。,條碼怎麼印才掃得到？Quiet Zone、SVG、尺寸、對比與列印品質完整指南,0,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/guides/base64-utf8-unicode-guide/,zh-TW,guide,text,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/base64-utf8-unicode-guide/,yes,yes,sitemap-guides.xml,2026-08-27,34,4,2,1523,1494,Base64 中文、Emoji 為什麼亂碼？UTF-8、btoa/atob 與正確編解碼完整指南｜FunnyTools,Base64 中文或 Emoji 為什麼會亂碼？完整說明 Unicode、UTF-8 bytes、btoa/atob 限制、TextEncoder/TextDecoder、Base64 不是加密、padding 與常見 InvalidCharacterError。,Base64 中文、Emoji 為什麼亂碼？UTF-8、btoa/atob 與正確編解碼完整指南,0,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
https://funnytools.win/guides/break-reminder-work-interval-guide/,zh-TW,guide,general,src/pages/[...locale]/guides/[slug].astro,content,yes,200 live verified,yes,,https://funnytools.win/guides/break-reminder-work-interval-guide/,yes,yes,sitemap-guides.xml,2026-08-27,34,4,2,1554,1530,休息提醒怎麼設定？30、45、50、60分鐘工作區間與 Pomodoro 差異指南｜FunnyTools,休息提醒多久一次？完整比較30、45、50、60分鐘工作區間、休息長度、Pomodoro差異、瀏覽器提醒限制與工作習慣設計。固定時間只是起點，不是醫療或人體工學處方。,休息提醒怎麼設定？30、45、50、60分鐘工作區間與 Pomodoro 差異指南,0,WebPage;Article;BreadcrumbList,,A_INTENDED_INDEXABLE; set=A+E
