URL,page_type,locale,GSC_status,indexable,sitemap,internal_links,similarity_risk,cannibalization_risk,value_score,action,merge_target,confidence,reason,technical_change_required,human_review_required
https://funnytools.win/es/herramientas/generador-colores-hex-rgb-hsl/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/es/herramientas/generador-contrasenas-seguras/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,low/unknown,85,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/generador-grupos-aleatorios/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,83,MERGE,https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/generador-informe-apa-7/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,83,MERGE,https://funnytools.win/es/herramientas/interpretar-resultados-spss/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/generador-numeros-aleatorios/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/es/herramientas/generador-uuid-v4/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low/unknown,87,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/es/herramientas/,hub,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,low/unknown,48,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/interpretar-resultados-spss/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,high,83,MERGE,https://funnytools.win/es/herramientas/generador-informe-apa-7/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/ordenar-lineas-texto/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,83,MERGE,https://funnytools.win/es/herramientas/eliminar-lineas-duplicadas/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/ordenar-paginas-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,84,MERGE,https://funnytools.win/es/herramientas/extraer-paginas-pdf/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/pizarra-dibujo-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/es/herramientas/que-comer-hoy/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/es/herramientas/recordatorio-descansos/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,83,MERGE,https://funnytools.win/es/herramientas/temporizador-pomodoro/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/recortar-imagen/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,83,MERGE,https://funnytools.win/es/herramientas/redimensionar-imagen/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/redimensionar-imagen/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,83,MERGE,https://funnytools.win/es/herramientas/recortar-imagen/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/rotar-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,83,MERGE,https://funnytools.win/es/herramientas/eliminar-paginas-pdf/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/rotar-voltear-imagen/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/es/herramientas/ruleta-aleatoria/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,84,MERGE,https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/selector-aleatorio-alumnos/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,low/unknown,84,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/sorteo-nombres-aleatorio/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,84,MERGE,https://funnytools.win/es/herramientas/generador-grupos-aleatorios/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/temporizador-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,83,MERGE,https://funnytools.win/es/herramientas/recordatorio-descansos/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/temporizador-pomodoro/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,83,MERGE,https://funnytools.win/es/herramientas/recordatorio-descansos/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/herramientas/tirar-dados-online/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/es/herramientas/unir-pdf/,tool,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,high,84,MERGE,https://funnytools.win/es/herramientas/dividir-pdf/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/,home,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,216,high,low/unknown,63,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/para/creadores/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,low/unknown,55,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/para/desarrolladores/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,low/unknown,56,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/para/disenadores/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,low/unknown,55,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/para/docentes/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,low/unknown,56,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/para/estudiantes/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,low/unknown,56,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/para/,hub,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,low/unknown,46,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/para/oficina/,audience,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,4,high,low/unknown,55,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/privacidad/,legal,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,142,high,low/unknown,46,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/sobre-funnytools/,legal,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,high,low/unknown,46,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/es/tienda/,support,es,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-es.xml,141,medium,low/unknown,48,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/find-tools/,other,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,310,high,low/unknown,48,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/for/creators/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,high,low/unknown,58,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/for/designers/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,high,low/unknown,59,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/for/developers/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,10,medium,low/unknown,60,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/for/,hub,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,312,medium,low/unknown,48,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/for/office-workers/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,9,high,low/unknown,59,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/for/students/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,8,high,low/unknown,58,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/for/teachers/,audience,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,8,high,low/unknown,60,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/confidentialite/,legal,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,low/unknown,46,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/fonctionnement-outils/,legal,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,low/unknown,46,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/,home,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,216,high,low/unknown,63,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/calcul-moyenne-notes/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,high,83,MERGE,https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/calculateur-age/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-ecart-type/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,9,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-heures-supplementaires/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-interets-composes/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,84,MERGE,https://funnytools.win/fr/outils/calculateur-objectif-epargne/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/calculateur-jours-ouvres/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,83,MERGE,https://funnytools.win/fr/outils/calcul-moyenne-notes/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/calculateur-objectif-epargne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,9,high,high,84,MERGE,https://funnytools.win/fr/outils/calculateur-interets-composes/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/calculateur-pourcentage/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,87,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-rang-percentile/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,87,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-salaire-net/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-score-t/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculateur-score-z/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/calculer-difference-entre-dates/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/cao-2d-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/choisir-entre-deux-options/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/chronometre-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/compresser-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,10,high,high,83,MERGE,https://funnytools.win/fr/outils/redimensionner-image/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/compresser-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/compteur-caracteres/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/compteur-mots/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/convertir-csv-en-json/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,83,MERGE,https://funnytools.win/fr/outils/convertir-json-en-csv/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/convertir-image-en-base64/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/convertir-images-en-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/convertir-jpg-en-png/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,83,MERGE,https://funnytools.win/fr/outils/convertir-png-en-jpg/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/convertir-jpg-en-webp/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,83,MERGE,https://funnytools.win/fr/outils/convertir-webp-en-jpg/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/convertir-json-en-csv/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,83,MERGE,https://funnytools.win/fr/outils/convertir-csv-en-json/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/convertir-pdf-en-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/convertir-png-en-jpg/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,83,MERGE,https://funnytools.win/fr/outils/convertir-jpg-en-png/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/convertir-timestamp-unix/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,87,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/convertir-webp-en-jpg/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,83,MERGE,https://funnytools.win/fr/outils/convertir-png-en-jpg/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/creer-diagramme-circulaire/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,83,MERGE,https://funnytools.win/fr/outils/creer-graphique-barres/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/creer-diagramme-flux/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/creer-graphique-barres/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,83,MERGE,https://funnytools.win/fr/outils/creer-diagramme-circulaire/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/diviser-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,83,MERGE,https://funnytools.win/fr/outils/fusionner-pdf/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/editeur-markdown-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/encoder-decoder-base64/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/encoder-decoder-url/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/extraire-pages-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,84,MERGE,https://funnytools.win/fr/outils/supprimer-pages-pdf/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/faire-pivoter-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/faire-pivoter-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/formater-valider-json/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,10,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/fusionner-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,high,83,MERGE,https://funnytools.win/fr/outils/diviser-pdf/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/generateur-code-barres/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/generateur-code-qr/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/generateur-couleurs-hex-rgb-hsl/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/generateur-groupes-aleatoires/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,83,MERGE,https://funnytools.win/fr/outils/tirage-au-sort-noms/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/generateur-groupes-classe/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,low/unknown,83,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,83,MERGE,https://funnytools.win/fr/outils/tirage-au-sort-noms/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/generateur-uuid-v4/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/,hub,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,low/unknown,63,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/lancer-des-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/minuteur-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,84,MERGE,https://funnytools.win/fr/outils/rappel-pause-ecran/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/minuteur-pomodoro/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,83,MERGE,https://funnytools.win/fr/outils/rappel-pause-ecran/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/quoi-manger-ce-soir/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/rappel-pause-ecran/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,83,MERGE,https://funnytools.win/fr/outils/minuteur-pomodoro/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/recadrer-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,84,MERGE,https://funnytools.win/fr/outils/redimensionner-image/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/redimensionner-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,83,MERGE,https://funnytools.win/fr/outils/compresser-image/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/reorganiser-pages-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,84,MERGE,https://funnytools.win/fr/outils/diviser-pdf/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/roue-aleatoire/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,83,MERGE,https://funnytools.win/fr/outils/tirage-au-sort-noms/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/supprimer-lignes-doublons/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,83,MERGE,https://funnytools.win/fr/outils/trier-lignes-texte/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/supprimer-lignes-vides/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/supprimer-pages-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,84,MERGE,https://funnytools.win/fr/outils/extraire-pages-pdf/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/fr/outils/tirage-au-sort-eleves/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,low/unknown,84,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/tirage-au-sort-noms/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,83,MERGE,https://funnytools.win/fr/outils/roue-aleatoire/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/fr/outils/trier-lignes-texte/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,83,MERGE,https://funnytools.win/fr/outils/supprimer-lignes-doublons/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/guides/2d-cad-drawing-board-workflow-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,3,medium,low/unknown,64,WAIT,,review,recent publication or current evidence window is too short,no,no
https://funnytools.win/guides/a4-vs-us-letter-printing-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,10,medium,low/unknown,66,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/guides/age-calculator-school-cutoff-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,medium,low/unknown,69,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/guides/anova-apa-format-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,11,medium,low/unknown,63,KEEP,,medium,distinct current route with passing technical checks,no,no
