url,locale,page_type,cluster,tool_slug,current_status,http_status,canonical,robots,indexable,sitemap_present,lastmod,internal_link_count,crawl_depth,phase2b_treatment,phase2b_control,historical_gsc_clicks,historical_gsc_impressions,historical_gsc_avg_position,last_known_crawl,similarity_risk,editorial_leakage,unique_function,unique_search_intent,decision,decision_reason
https://funnytools.win/es/para/estudiantes/,es,audience,students,,200 live verified,200 local build,https://funnytools.win/es/para/estudiantes/,"index,follow (implicit)",yes,yes,2026-07-29,178,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/para/oficina/,es,audience,office-workers,,200 live verified,200 local build,https://funnytools.win/es/para/oficina/,"index,follow (implicit)",yes,yes,2026-07-29,177,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-20T19:00:42Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/privacidad/,es,legal,general,,200 live verified,200 local build,https://funnytools.win/es/privacidad/,"index,follow (implicit)",yes,yes,2026-09-02,162,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-07-30T19:35:19Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/sobre-funnytools/,es,legal,general,,200 live verified,200 local build,https://funnytools.win/es/sobre-funnytools/,"index,follow (implicit)",yes,yes,2026-09-02,165,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-16T12:50:27Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/es/tienda/,es,support,general,,200 live verified,200 local build,https://funnytools.win/es/tienda/,"index,follow (implicit)",yes,yes,2026-07-29,160,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/fr/,fr,home,general,,200 live verified,200 local build,https://funnytools.win/fr/,"index,follow (implicit)",yes,yes,2026-07-30,169,0,no,no,0,3,4,2026-09-11T21:30:02Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/fr/confidentialite/,fr,legal,general,,200 live verified,200 local build,https://funnytools.win/fr/confidentialite/,"index,follow (implicit)",yes,yes,2026-09-02,28,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-02T06:32:21Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/fr/fonctionnement-outils/,fr,legal,general,,200 live verified,200 local build,https://funnytools.win/fr/fonctionnement-outils/,"index,follow (implicit)",yes,yes,2026-09-02,29,1,no,no,0,2,2,2026-08-05T07:26:52Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/fr/outils/,fr,hub,general,,200 live verified,200 local build,https://funnytools.win/fr/outils/,"index,follow (implicit)",yes,yes,2026-09-02,172,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/fr/outils/calcul-moyenne-notes/,fr,tool,statistics,grade-average,200 live verified,200 local build,https://funnytools.win/fr/outils/calcul-moyenne-notes/,"index,follow (implicit)",yes,yes,2026-09-10,29,1,yes,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-08T07:10:58Z,high,none,yes,measured relationship present,PROTECT,Phase 2B treatment P2B-11; Phase 2B treatment P2B-11
https://funnytools.win/fr/outils/calculateur-age/,fr,tool,time,age-calculator,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-age/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/calculateur-ecart-type/,fr,tool,statistics,standard-deviation,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-ecart-type/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,yes,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-06T02:39:08Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B control P2B-11; Phase 2B control P2B-11
https://funnytools.win/fr/outils/calculateur-heures-supplementaires/,fr,tool,money,overtime-pay,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-heures-supplementaires/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,fr,tool,money,inflation,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,"index,follow (implicit)",yes,yes,2026-09-04,29,1,yes,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-21T15:13:18Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B treatment P2B-12; Phase 2B treatment P2B-12
https://funnytools.win/fr/outils/calculateur-interets-composes/,fr,tool,money,compound-interest,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-interets-composes/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-15T01:40:54Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/calculateur-jours-ouvres/,fr,tool,time,business-days,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-jours-ouvres/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,yes,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-01T05:08:42Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B treatment P2B-13; Phase 2B treatment P2B-13
https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,fr,tool,money,mortgage-payment,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,yes,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T17:04:43Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B control P2B-12; Phase 2B control P2B-12
https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,fr,tool,statistics,weighted-average-calculator,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,"index,follow (implicit)",yes,yes,2026-07-30,29,1,yes,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-24T06:24:53Z,high,none,yes,measured relationship present,PROTECT,Phase 2B treatment P2B-14; Phase 2B treatment P2B-14
https://funnytools.win/fr/outils/calculateur-objectif-epargne/,fr,tool,money,savings-goal,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-objectif-epargne/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/calculateur-pourcentage/,fr,tool,statistics,percentage-calculator,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-pourcentage/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-05T19:29:21Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/calculateur-rang-percentile/,fr,tool,statistics,percentile-rank-calculator,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-rang-percentile/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/calculateur-salaire-net/,fr,tool,money,net-salary,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-salaire-net/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/calculateur-score-t/,fr,tool,statistics,t-score-calculator,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-score-t/,"index,follow (implicit)",yes,yes,2026-07-30,29,1,no,yes,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T13:48:14Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B control P2B-14; Phase 2B control P2B-14
https://funnytools.win/fr/outils/calculateur-score-z/,fr,tool,statistics,z-score-calculator,200 live verified,200 local build,https://funnytools.win/fr/outils/calculateur-score-z/,"index,follow (implicit)",yes,yes,2026-07-30,30,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/calculer-difference-entre-dates/,fr,tool,time,date-difference,200 live verified,200 local build,https://funnytools.win/fr/outils/calculer-difference-entre-dates/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,yes,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T16:16:16Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B treatment P2B-15; Phase 2B treatment P2B-15
https://funnytools.win/fr/outils/cao-2d-en-ligne/,fr,tool,draw,cad-2d,200 live verified,200 local build,https://funnytools.win/fr/outils/cao-2d-en-ligne/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/choisir-entre-deux-options/,fr,tool,random,this-or-that,200 live verified,200 local build,https://funnytools.win/fr/outils/choisir-entre-deux-options/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-11T04:57:47Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/chronometre-en-ligne/,fr,tool,time,stopwatch,200 live verified,200 local build,https://funnytools.win/fr/outils/chronometre-en-ligne/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/compresser-image/,fr,tool,image,image-compressor,200 live verified,200 local build,https://funnytools.win/fr/outils/compresser-image/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/compresser-pdf/,fr,tool,pdf,pdf-compressor,200 live verified,200 local build,https://funnytools.win/fr/outils/compresser-pdf/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/compteur-caracteres/,fr,tool,text,character-counter,200 live verified,200 local build,https://funnytools.win/fr/outils/compteur-caracteres/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/compteur-mots/,fr,tool,text,word-counter,200 live verified,200 local build,https://funnytools.win/fr/outils/compteur-mots/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-csv-en-json/,fr,tool,text,csv-to-json,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-csv-en-json/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T06:54:04Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-image-en-base64/,fr,tool,image,image-to-base64,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-image-en-base64/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-images-en-pdf/,fr,tool,pdf,images-to-pdf,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-images-en-pdf/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-24T15:07:42Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-jpg-en-png/,fr,tool,image,jpg-to-png,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-jpg-en-png/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-04T14:27:37Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-jpg-en-webp/,fr,tool,image,jpg-to-webp,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-jpg-en-webp/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T17:40:00Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-json-en-csv/,fr,tool,text,json-to-csv,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-json-en-csv/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,fr,tool,text,case-converter,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-25T12:23:19Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-pdf-en-image/,fr,tool,pdf,pdf-to-image,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-pdf-en-image/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-png-en-jpg/,fr,tool,image,png-to-jpg,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-png-en-jpg/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/convertir-timestamp-unix/,fr,tool,time,timestamp-converter,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-timestamp-unix/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,yes,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-21T16:45:24Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B control P2B-15; Phase 2B control P2B-15
https://funnytools.win/fr/outils/convertir-webp-en-jpg/,fr,tool,image,webp-to-jpg,200 live verified,200 local build,https://funnytools.win/fr/outils/convertir-webp-en-jpg/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-31T03:44:20Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/creer-diagramme-circulaire/,fr,tool,draw,pie-chart-maker,200 live verified,200 local build,https://funnytools.win/fr/outils/creer-diagramme-circulaire/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/creer-diagramme-flux/,fr,tool,draw,flowchart,200 live verified,200 local build,https://funnytools.win/fr/outils/creer-diagramme-flux/,"index,follow (implicit)",yes,yes,2026-07-29,30,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T17:48:49Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/creer-graphique-barres/,fr,tool,draw,bar-chart-maker,200 live verified,200 local build,https://funnytools.win/fr/outils/creer-graphique-barres/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/diviser-pdf/,fr,tool,pdf,split-pdf,200 live verified,200 local build,https://funnytools.win/fr/outils/diviser-pdf/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-18T18:09:36Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/editeur-markdown-en-ligne/,fr,tool,text,markdown-previewer,200 live verified,200 local build,https://funnytools.win/fr/outils/editeur-markdown-en-ligne/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-21T13:32:48Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/encoder-decoder-base64/,fr,tool,text,base64,200 live verified,200 local build,https://funnytools.win/fr/outils/encoder-decoder-base64/,"index,follow (implicit)",yes,yes,2026-09-03,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-12T01:23:37Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/encoder-decoder-url/,fr,tool,text,url-encoder,200 live verified,200 local build,https://funnytools.win/fr/outils/encoder-decoder-url/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-25T13:39:19Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/extraire-pages-pdf/,fr,tool,pdf,extract-pdf-pages,200 live verified,200 local build,https://funnytools.win/fr/outils/extraire-pages-pdf/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/faire-pivoter-image/,fr,tool,image,image-rotate-flip,200 live verified,200 local build,https://funnytools.win/fr/outils/faire-pivoter-image/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-02T03:13:01Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/faire-pivoter-pdf/,fr,tool,pdf,rotate-pdf,200 live verified,200 local build,https://funnytools.win/fr/outils/faire-pivoter-pdf/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/formater-valider-json/,fr,tool,text,json-formatter,200 live verified,200 local build,https://funnytools.win/fr/outils/formater-valider-json/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/fusionner-pdf/,fr,tool,pdf,merge-pdf,200 live verified,200 local build,https://funnytools.win/fr/outils/fusionner-pdf/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-21T04:46:45Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/generateur-code-barres/,fr,tool,image,barcode-generator,200 live verified,200 local build,https://funnytools.win/fr/outils/generateur-code-barres/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/generateur-code-qr/,fr,tool,image,qr-code-generator,200 live verified,200 local build,https://funnytools.win/fr/outils/generateur-code-qr/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/generateur-couleurs-hex-rgb-hsl/,fr,tool,random,color-generator,200 live verified,200 local build,https://funnytools.win/fr/outils/generateur-couleurs-hex-rgb-hsl/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/generateur-groupes-aleatoires/,fr,tool,random,random-group-generator,200 live verified,200 local build,https://funnytools.win/fr/outils/generateur-groupes-aleatoires/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/generateur-groupes-classe/,fr,tool,study,group-generator,200 live verified,200 local build,https://funnytools.win/fr/outils/generateur-groupes-classe/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,fr,tool,random,password-generator,200 live verified,200 local build,https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,fr,tool,random,random-number-picker,200 live verified,200 local build,https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,"index,follow (implicit)",yes,yes,2026-09-02,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-01T15:44:04Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/generateur-uuid-v4/,fr,tool,random,uuid-generator,200 live verified,200 local build,https://funnytools.win/fr/outils/generateur-uuid-v4/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/lancer-des-en-ligne/,fr,tool,random,dice-roller,200 live verified,200 local build,https://funnytools.win/fr/outils/lancer-des-en-ligne/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-17T03:19:31Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/minuteur-en-ligne/,fr,tool,time,countdown-timer,200 live verified,200 local build,https://funnytools.win/fr/outils/minuteur-en-ligne/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/minuteur-pomodoro/,fr,tool,time,pomodoro-timer,200 live verified,200 local build,https://funnytools.win/fr/outils/minuteur-pomodoro/,"index,follow (implicit)",yes,yes,2026-07-29,30,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,fr,tool,study,seating-chart,200 live verified,200 local build,https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/quoi-manger-ce-soir/,fr,tool,random,what-to-eat,200 live verified,200 local build,https://funnytools.win/fr/outils/quoi-manger-ce-soir/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/rappel-pause-ecran/,fr,tool,time,break-reminder,200 live verified,200 local build,https://funnytools.win/fr/outils/rappel-pause-ecran/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,yes,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-03T02:43:13Z,high,none,yes,measured relationship present,PROTECT,Phase 2B control P2B-13; Phase 2B control P2B-13
https://funnytools.win/fr/outils/recadrer-image/,fr,tool,image,image-crop,200 live verified,200 local build,https://funnytools.win/fr/outils/recadrer-image/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/fr/outils/redimensionner-image/,fr,tool,image,image-resizer,200 live verified,200 local build,https://funnytools.win/fr/outils/redimensionner-image/,"index,follow (implicit)",yes,yes,2026-07-29,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
